ID,X_MIN,X_MAX,Y_MIN,Y_MAX,date_lidar,hdom,cv_100,cv_tot,qual,larg_buff,date_maj,hdom_maj,si
1337,242863.727271000010660,242963.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,14.5,44.4,47.8,53,-0.0,,,
1338,242963.727271000010660,243063.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,18.8,29.7,44.2,100,-0.0,,,
1339,243063.727271000010660,243163.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.8,24.8,38.0,100,-0.0,,,
1340,243163.727271000010660,243263.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,17.3,39.1,48.1,100,-0.0,,,
1341,243263.727271000010660,243363.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,23.5,31.1,32.5,99,-0.0,,,
1342,243363.727271000010660,243463.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.1,21.4,31.6,100,-0.0,,,
1343,243463.727271000010660,243563.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.9,12.3,26.2,100,-0.0,,,
1344,243563.727271000010660,243663.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,22.6,27.2,35.3,100,-0.0,,,
1345,243663.727271000010660,243763.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,23.9,16.0,22.4,100,-0.0,,,
1346,243763.727271000010660,243863.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.6,15.8,26.3,100,-0.0,,,
1347,243863.727271000010660,243963.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,26.4,6.0,22.8,100,-0.0,,,
1348,243963.727271000010660,244063.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.5,15.3,31.4,100,-0.0,,,
1349,244063.727271000010660,244163.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.5,25.6,32.6,100,-0.0,,,
1350,244163.727271000010660,244263.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,20.4,32.4,37.7,100,-0.0,,,
1351,244263.727271000010660,244363.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,25.1,14.8,28.2,100,-0.0,,,
1352,244363.727271000010660,244463.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.8,12.1,33.6,100,-0.0,,,
1353,244463.727271000010660,244563.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,26.4,6.4,34.1,100,-0.0,,,
1354,244563.727271000010660,244663.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,25.1,18.6,28.7,100,-0.0,,,
1355,244663.727271000010660,244763.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,23.8,21.0,35.7,100,-0.0,,,
1356,244763.727271000010660,244863.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.5,28.4,34.0,100,-0.0,,,
1357,244863.727271000010660,244963.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,28.0,7.3,30.7,100,-0.0,,,
1358,244963.727271000010660,245063.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,28.4,6.4,21.8,100,-0.0,,,
1359,245063.727271000010660,245163.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.3,13.8,24.9,100,-0.0,,,
1360,245163.727271000010660,245263.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.3,19.2,27.3,100,-0.0,,,
1361,245263.727271000010660,245363.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,22.9,14.0,21.6,100,-0.0,,,
1362,245363.727271000010660,245463.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.3,22.9,28.0,100,-0.0,,,
1363,245463.727271000010660,245563.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,19.7,33.5,42.8,100,-0.0,,,
1364,245563.727271000010660,245663.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,16.4,26.4,39.9,100,-0.0,,,
1365,245663.727271000010660,245763.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.7,29.4,30.9,66,-0.0,,,
1366,245763.727271000010660,245863.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,27.7,15.9,24.9,100,-0.0,,,
1367,245863.727271000010660,245963.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,31.9,28.6,29.6,90,-0.0,,,
1368,245963.727271000010660,246063.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,28.0,42.6,50.7,100,-0.0,,,
1369,246063.727271000010660,246163.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,18.7,20.4,26.3,100,-0.0,,,
1370,246163.727271000010660,246263.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,19.5,31.0,42.8,100,-0.0,,,
1371,246263.727271000010660,246363.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,21.1,20.8,38.5,100,-0.0,,,
1372,246363.727271000010660,246463.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,20.8,16.6,28.6,100,-0.0,,,
1373,246463.727271000010660,246563.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,20.8,24.6,27.4,100,-0.0,,,
1374,246563.727271000010660,246663.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,24.9,21.9,22.8,65,-0.0,,,
1375,246663.727271000010660,246763.727271000010660,52407.006024000002071,52507.006024000002071,2014/01/01,23.9,24.8,25.9,28,-0.0,,,
1455,239363.727271000010660,239463.727271000010660,52307.006024000002071,52407.006024000002071,,,,,,-0.0,,,
1456,239463.727271000010660,239563.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,6.2,-1.0,-1.0,1,-0.0,,,
1457,239563.727271000010660,239663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,12.1,11.6,12.6,40,-0.0,,,
1458,239663.727271000010660,239763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,13.4,5.6,14.5,100,-0.0,,,
1459,239763.727271000010660,239863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,13.8,4.4,4.7,39,-0.0,,,
1460,239863.727271000010660,239963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,18.3,1.6,1.7,3,-0.0,,,
1461,239963.727271000010660,240063.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,9.1,56.4,63.5,6,-0.0,,,
1462,240063.727271000010660,240163.727271000010660,52307.006024000002071,52407.006024000002071,,,,,,-0.0,,,
1463,240163.727271000010660,240263.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,8.0,39.1,44.9,7,-0.0,,,
1464,240263.727271000010660,240363.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,7.6,16.9,19.5,50,-0.0,,,
1465,240363.727271000010660,240463.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,8.7,12.1,13.7,21,-0.0,,,
1466,240463.727271000010660,240563.727271000010660,52307.006024000002071,52407.006024000002071,,,,,,-0.0,,,
1467,240563.727271000010660,240663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,15.0,33.1,35.5,17,-0.0,,,
1468,240663.727271000010660,240763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,16.2,19.5,34.3,100,-0.0,,,
1469,240763.727271000010660,240863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,11.3,32.1,45.6,100,-0.0,,,
1470,240863.727271000010660,240963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,5.8,9.2,11.1,25,-0.0,,,
1487,242563.727271000010660,242663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,23.1,20.9,33.2,100,-0.0,,,
1488,242663.727271000010660,242763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,18.0,16.3,23.7,100,-0.0,,,
1489,242763.727271000010660,242863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,16.1,11.2,30.4,100,-0.0,,,
1490,242863.727271000010660,242963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,16.2,27.7,39.9,100,-0.0,,,
1491,242963.727271000010660,243063.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,18.1,27.7,42.8,100,-0.0,,,
1492,243063.727271000010660,243163.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,20.9,22.0,40.3,100,-0.0,,,
1493,243163.727271000010660,243263.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,19.8,32.4,50.7,100,-0.0,,,
1494,243263.727271000010660,243363.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,22.0,28.2,29.6,97,-0.0,,,
1495,243363.727271000010660,243463.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,24.5,11.0,24.1,100,-0.0,,,
1496,243463.727271000010660,243563.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,21.2,34.5,39.4,100,-0.0,,,
1497,243563.727271000010660,243663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.5,8.6,23.3,100,-0.0,,,
1498,243663.727271000010660,243763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.2,16.7,28.0,100,-0.0,,,
1499,243763.727271000010660,243863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,24.3,13.5,23.2,100,-0.0,,,
1500,243863.727271000010660,243963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.6,15.6,25.7,100,-0.0,,,
1501,243963.727271000010660,244063.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.0,20.2,30.6,100,-0.0,,,
1502,244063.727271000010660,244163.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.9,10.6,23.3,100,-0.0,,,
1503,244163.727271000010660,244263.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.1,8.3,25.0,100,-0.0,,,
1504,244263.727271000010660,244363.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,21.5,24.0,38.5,100,-0.0,,,
1505,244363.727271000010660,244463.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.5,9.2,28.1,100,-0.0,,,
1506,244463.727271000010660,244563.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.8,8.7,20.6,100,-0.0,,,
1507,244563.727271000010660,244663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.6,6.4,19.7,100,-0.0,,,
1508,244663.727271000010660,244763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,22.3,22.1,31.6,100,-0.0,,,
1509,244763.727271000010660,244863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,13.5,60.2,65.2,89,-0.0,,,
1510,244863.727271000010660,244963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.1,7.6,46.3,100,-0.0,,,
1511,244963.727271000010660,245063.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,27.8,4.3,19.8,100,-0.0,,,
1512,245063.727271000010660,245163.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.2,10.7,23.9,100,-0.0,,,
1513,245163.727271000010660,245263.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,21.7,13.8,24.7,100,-0.0,,,
1514,245263.727271000010660,245363.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,22.8,15.8,24.4,100,-0.0,,,
1515,245363.727271000010660,245463.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,24.9,17.4,29.1,100,-0.0,,,
1516,245463.727271000010660,245563.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,23.4,29.8,49.7,100,-0.0,,,
1517,245563.727271000010660,245663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,18.4,28.7,31.6,100,-0.0,,,
1518,245663.727271000010660,245763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,31.3,11.6,31.6,100,-0.0,,,
1519,245763.727271000010660,245863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,36.1,3.1,7.9,100,-0.0,,,
1520,245863.727271000010660,245963.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,36.3,4.2,22.7,100,-0.0,,,
1521,245963.727271000010660,246063.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,24.1,34.4,44.3,100,-0.0,,,
1522,246063.727271000010660,246163.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,22.6,14.7,30.3,100,-0.0,,,
1523,246163.727271000010660,246263.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.7,5.1,22.2,100,-0.0,,,
1524,246263.727271000010660,246363.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.0,4.3,19.8,100,-0.0,,,
1525,246363.727271000010660,246463.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.4,7.2,17.4,100,-0.0,,,
1526,246463.727271000010660,246563.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,26.1,11.9,29.4,100,-0.0,,,
1527,246563.727271000010660,246663.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,27.1,11.6,24.0,100,-0.0,,,
1528,246663.727271000010660,246763.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,21.8,27.4,39.8,100,-0.0,,,
1529,246763.727271000010660,246863.727271000010660,52307.006024000002071,52407.006024000002071,2014/01/01,25.2,16.4,27.2,100,-0.0,,,
1576,236163.727271000010660,236263.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,19.7,15.1,24.8,100,-0.0,,,
1579,236463.727271000010660,236563.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,19.3,4.8,13.7,100,-0.0,,,
1580,236563.727271000010660,236663.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,20.8,10.5,21.5,100,-0.0,,,
1581,236663.727271000010660,236763.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,25.4,6.2,15.4,100,-0.0,,,
1582,236763.727271000010660,236863.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,23.2,6.8,21.1,100,-0.0,,,
1583,236863.727271000010660,236963.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,25.0,5.2,11.0,100,-0.0,,,
1584,236963.727271000010660,237063.727271000010660,52207.006024000002071,52307.006024000002071,,,,,,-0.0,,,
1588,237363.727271000010660,237463.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,23.5,7.4,7.8,40,-0.0,,,
1589,237463.727271000010660,237563.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,23.5,9.4,44.3,100,-0.0,,,
1590,237563.727271000010660,237663.727271000010660,52207.006024000002071,52307.006024000002071,,,,,,-0.0,,,
1607,239263.727271000010660,239363.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,7.3,-1.0,-1.0,14,-0.0,,,
1608,239363.727271000010660,239463.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,7.7,6.6,7.7,2,-0.0,,,
1609,239463.727271000010660,239563.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,11.1,8.1,8.9,62,-0.0,,,
1610,239563.727271000010660,239663.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,11.8,19.0,30.7,100,-0.0,,,
1611,239663.727271000010660,239763.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,17.7,50.3,56.6,100,-0.0,,,
1612,239763.727271000010660,239863.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,13.0,22.8,31.9,100,-0.0,,,
1613,239863.727271000010660,239963.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,10.6,27.1,30.0,8,-0.0,,,
1614,239963.727271000010660,240063.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,10.3,49.8,55.3,33,-0.0,,,
1615,240063.727271000010660,240163.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,13.9,47.4,51.1,5,-0.0,,,
1616,240163.727271000010660,240263.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,14.6,36.6,39.4,8,-0.0,,,
1617,240263.727271000010660,240363.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,12.5,40.1,43.6,50,-0.0,,,
1618,240363.727271000010660,240463.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,7.3,14.4,16.7,10,-0.0,,,
1619,240463.727271000010660,240563.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,6.4,12.8,15.2,6,-0.0,,,
1620,240563.727271000010660,240663.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,10.0,25.9,28.8,19,-0.0,,,
1621,240663.727271000010660,240763.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,11.5,7.8,8.6,3,-0.0,,,
1622,240763.727271000010660,240863.727271000010660,52207.006024000002071,52307.006024000002071,,,,,,-0.0,,,
1623,240863.727271000010660,240963.727271000010660,52207.006024000002071,52307.006024000002071,,,,,,-0.0,,,
1640,242563.727271000010660,242663.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,21.6,10.3,22.1,100,-0.0,,,
1641,242663.727271000010660,242763.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,24.0,14.2,35.7,100,-0.0,,,
1642,242763.727271000010660,242863.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,17.7,42.5,60.7,100,-0.0,,,
1643,242863.727271000010660,242963.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,22.2,19.6,34.1,100,-0.0,,,
1644,242963.727271000010660,243063.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,24.9,13.5,39.9,100,-0.0,,,
1645,243063.727271000010660,243163.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,21.9,22.4,43.7,100,-0.0,,,
1646,243163.727271000010660,243263.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,22.2,22.3,36.2,100,-0.0,,,
1647,243263.727271000010660,243363.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,20.4,30.0,36.4,100,-0.0,,,
1648,243363.727271000010660,243463.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,25.3,16.9,29.6,100,-0.0,,,
1649,243463.727271000010660,243563.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,26.3,12.9,27.1,100,-0.0,,,
1650,243563.727271000010660,243663.727271000010660,52207.006024000002071,52307.006024000002071,2014/01/01,24.5,14.8,22.8,100,-0.0,,,
